gene_id	Donor	ptype
EMOJOO_1896135	DonB	AB-ABAB
EMOJOO_1897980	DonB	AB
EMOJOO_1903705	DonB	AB
EMOJOO_1903710	DonB	AB
EMOJOO_1903725	DonB	AB
EMOJOO_1903760	DonB	AB
EMOJOO_1907400	DonB	AB-ABAB
EMOJOO_1907755	DonB	All
EMOJOO_1909305	DonB	AB-ABAB
EMOJOO_1909955	DonB	AB
EMOJOO_1909960	DonB	All
EMOJOO_1913770	DonB	AB
EMOJOO_1914030	DonB	AB
EMOJOO_1914070	DonB	AB
EMOJOO_1914140	DonB	AB
EMOJOO_1914185	DonB	AB-BA
EMOJOO_1914390	DonB	AB
EMOJOO_1921220	DonB	All
EMOJOO_1921225	DonB	AB-BA
EMOJOO_1921230	DonB	AB-BA
EMOJOO_1921235	DonB	All
EMOJOO_1921240	DonB	All
EMOJOO_1921245	DonB	All
EMOJOO_1921250	DonB	All
EMOJOO_1922895	DonB	AB
EMOJOO_1923985	DonB	AB-BA
EMOJOO_1930955	DonB	All
EMOJOO_1932990	DonB	AB-BA
EMOJOO_1933055	DonB	AB
EMOJOO_1941875	DonB	AB-BA
EMOJOO_1951190	DonB	AB
EMOJOO_1951675	DonB	AB
EMOJOO_1951725	DonB	AB
EMOJOO_1951760	DonB	AB
EMOJOO_1951770	DonB	AB
EMOJOO_1951830	DonB	AB
EMOJOO_1956975	DonB	AB
EMOJOO_1956995	DonB	AB
EMOJOO_1957160	DonB	All
EMOJOO_1957200	DonB	AB-BA
EMOJOO_1958770	DonB	AB
EMOJOO_1958780	DonB	All
EMOJOO_1958785	DonB	All
EMOJOO_1962740	DonB	AB
EMOJOO_1968155	DonB	AB
EMOJOO_1968280	DonB	AB
EMOJOO_1968290	DonB	AB
EMOJOO_1969690	DonB	AB-ABAB
EMOJOO_1969740	DonB	AB-BA
EMOJOO_1975775	DonB	AB-ABAB
EMOJOO_1975950	DonB	AB
EMOJOO_1975975	DonB	AB-BA
EMOJOO_1977615	DonB	AB-ABAB
EMOJOO_1977705	DonB	AB-ABAB
EMOJOO_1977745	DonB	AB-BA
EMOJOO_1977795	DonB	AB
EMOJOO_1981675	DonB	AB-BA
EMOJOO_1981730	DonB	AB-BA
EMOJOO_1991885	DonB	AB
EMOJOO_1994685	DonB	AB-BA
EMOJOO_1994905	DonB	All
EMOJOO_1998990	DonB	All
EMOJOO_1999685	DonB	AB
EMOJOO_2001175	DonB	AB-ABAB
EMOJOO_2001180	DonB	All
EMOJOO_2002515	DonB	AB-ABAB
EMOJOO_2010840	DonB	AB-BA
EMOJOO_2010910	DonB	AB
EMOJOO_2010940	DonB	AB
EMOJOO_2015025	DonB	AB
EMOJOO_2023245	DonB	AB
EMOJOO_2023330	DonB	AB
EMOJOO_2023355	DonB	AB
EMOJOO_2023360	DonB	AB
EMOJOO_2023400	DonB	AB
EMOJOO_2024750	DonB	AB
EMOJOO_2024880	DonB	AB
EMOJOO_2025495	DonB	AB
EMOJOO_2029420	DonB	AB
EMOJOO_2035105	DonB	AB
EMOJOO_2044750	DonB	AB-BA
EMOJOO_2056500	DonB	AB-ABAB
EMOJOO_2056510	DonB	AB
EMOJOO_2056520	DonB	AB-ABAB
EMOJOO_2060205	DonB	All
EMOJOO_2071745	DonB	AB
EMOJOO_2071830	DonB	AB-ABAB
EMOJOO_2074525	DonB	All
EMOJOO_2074530	DonB	All
EMOJOO_2076175	DonB	AB-BA
EMOJOO_2076230	DonB	AB
EMOJOO_2078470	DonB	All
EMOJOO_2079790	DonB	AB-BA
EMOJOO_2080080	DonB	AB-BA
EMOJOO_2080180	DonB	AB-BA
EMOJOO_2084045	DonB	AB
EMOJOO_2085025	DonB	AB
EMOJOO_2090275	DonB	AB
EMOJOO_2093215	DonB	AB
EMOJOO_2093300	DonB	AB
EMOJOO_2093315	DonB	AB
EMOJOO_2096460	DonB	AB
EMOJOO_2096465	DonB	AB
EMOJOO_2103420	DonB	AB
EMOJOO_2103555	DonB	AB
EMOJOO_2111395	DonB	AB
EMOJOO_2112595	DonB	AB
EMOJOO_2115790	DonB	AB-ABAB
EMOJOO_2118290	DonB	AB-ABAB
EMOJOO_2118310	DonB	AB-BA
EMOJOO_2118320	DonB	AB-BA
EMOJOO_2118510	DonB	AB
EMOJOO_2125525	DonB	AB
EMOJOO_2131805	DonB	AB
EMOJOO_2136745	DonB	AB-BA
EMOJOO_2138405	DonB	AB-BA
EMOJOO_2138440	DonB	AB
EMOJOO_2138485	DonB	AB
EMOJOO_2138510	DonB	AB
EMOJOO_2147200	DonB	AB
EMOJOO_2147210	DonB	All
EMOJOO_2147260	DonB	AB
EMOJOO_2147265	DonB	AB
EMOJOO_2147305	DonB	All
EMOJOO_2147335	DonB	AB
EMOJOO_2147430	DonB	AB-ABAB
EMOJOO_2147465	DonB	AB
EMOJOO_2149280	DonB	AB-BA
EMOJOO_2150595	DonB	AB
EMOJOO_2151795	DonB	AB
EMOJOO_2156085	DonB	AB-BA
EMOJOO_2158040	DonB	AB
EMOJOO_2158905	DonB	AB-BA
EMOJOO_2158910	DonB	AB-ABAB
EMOJOO_2163495	DonB	AB-BA
EMOJOO_2163520	DonB	All
EMOJOO_2165660	DonB	AB
EMOJOO_2165665	DonB	AB
EMOJOO_2165670	DonB	AB
EMOJOO_2165675	DonB	AB-ABAB
EMOJOO_2165680	DonB	AB
EMOJOO_2165685	DonB	AB-ABAB
EMOJOO_2165690	DonB	AB-ABAB
EMOJOO_2165695	DonB	AB
EMOJOO_2165700	DonB	AB
EMOJOO_2165705	DonB	AB
EMOJOO_2165710	DonB	AB-ABAB
EMOJOO_2165715	DonB	AB-ABAB
EMOJOO_2165720	DonB	AB-ABAB
EMOJOO_2165725	DonB	AB-ABAB
EMOJOO_2165730	DonB	AB
EMOJOO_2165735	DonB	AB
EMOJOO_2165740	DonB	AB
EMOJOO_2165745	DonB	AB-ABAB
EMOJOO_2165750	DonB	AB-BA
EMOJOO_2165755	DonB	AB-ABAB
EMOJOO_2165760	DonB	AB
EMOJOO_2165765	DonB	All
EMOJOO_2165770	DonB	AB
EMOJOO_2165775	DonB	AB
EMOJOO_2165780	DonB	AB
EMOJOO_2165785	DonB	AB
EMOJOO_2165790	DonB	All
EMOJOO_2165795	DonB	AB
EMOJOO_2165800	DonB	AB
EMOJOO_2165805	DonB	AB
EMOJOO_2165810	DonB	AB
EMOJOO_2165815	DonB	AB-BA
EMOJOO_2165820	DonB	AB
EMOJOO_2165825	DonB	AB
EMOJOO_2165840	DonB	AB
EMOJOO_2165845	DonB	AB
EMOJOO_2165850	DonB	AB
EMOJOO_2167125	DonB	AB
EMOJOO_2169015	DonB	All
EMOJOO_2178245	DonB	All
EMOJOO_2178270	DonB	All
EMOJOO_2178385	DonB	AB
EMOJOO_2178390	DonB	AB-BA
EMOJOO_2178905	DonB	AB
EMOJOO_2178910	DonB	AB
EMOJOO_2182060	DonB	AB-BA
EMOJOO_2183200	DonB	AB
EMOJOO_2184365	DonB	AB
EMOJOO_2194460	DonB	AB-BA
EMOJOO_2194495	DonB	AB
EMOJOO_2195980	DonB	AB-BA
EMOJOO_2196905	DonB	All
EMOJOO_2199280	DonB	AB-BA
EMOJOO_2203835	DonB	AB
EMOJOO_2204065	DonB	AB-BA
EMOJOO_2207195	DonB	AB
EMOJOO_2209270	DonB	All
EMOJOO_2212530	DonB	All
EMOJOO_2212545	DonB	All
EMOJOO_2212615	DonB	All
EMOJOO_2212620	DonB	AB-ABAB
EMOJOO_2213505	DonB	AB-BA
EMOJOO_2214325	DonB	All
EMOJOO_2215190	DonB	AB-ABAB
EMOJOO_2219015	DonB	All
EMOJOO_2219035	DonB	All
EMOJOO_2227595	DonB	AB
EMOJOO_2229710	DonB	AB
EMOJOO_2229790	DonB	AB-BA
EMOJOO_2233275	DonB	AB
EMOJOO_2233715	DonB	AB-ABAB
EMOJOO_2235745	DonB	AB
EMOJOO_2239180	DonB	AB-BA
EMOJOO_2241385	DonB	AB
EMOJOO_2241390	DonB	AB
EMOJOO_2242295	DonB	AB
EMOJOO_2242320	DonB	AB-BA
EMOJOO_2243200	DonB	AB
EMOJOO_2243765	DonB	AB-ABAB
EMOJOO_2243770	DonB	All
EMOJOO_2243775	DonB	All
EMOJOO_2243785	DonB	AB-BA
EMOJOO_2243795	DonB	AB
EMOJOO_2243800	DonB	AB-BA
EMOJOO_2246125	DonB	AB
EMOJOO_2250555	DonB	AB
EMOJOO_2252495	DonB	AB-ABAB
EMOJOO_2257655	DonB	AB-BA
EMOJOO_2258105	DonB	AB
EMOJOO_2258120	DonB	AB
EMOJOO_2258130	DonB	AB-ABAB
EMOJOO_2258160	DonB	AB
EMOJOO_2258165	DonB	AB-ABAB
EMOJOO_2258170	DonB	AB
EMOJOO_2258350	DonB	AB
EMOJOO_2265530	DonB	AB
EMOJOO_2267440	DonB	AB-BA
EMOJOO_2267445	DonB	AB-BA
EMOJOO_2267495	DonB	All
EMOJOO_2267515	DonB	AB-BA
EMOJOO_2278210	DonB	All
EMOJOO_2278215	DonB	AB
EMOJOO_2278425	DonB	All
EMOJOO_2283625	DonB	All
EMOJOO_2302225	DonB	AB
EMOJOO_2303795	DonB	AB
EMOJOO_2317380	DonB	AB-BA
EMOJOO_2318430	DonB	AB
EMOJOO_2324960	DonB	AB
EMOJOO_2324965	DonB	All
EMOJOO_2327565	DonB	AB-ABAB
EMOJOO_2341750	DonB	AB
EMOJOO_2344605	DonB	AB-BA
EMOJOO_2344625	DonB	All
EMOJOO_2345325	DonB	AB
EMOJOO_2346785	DonB	AB
EMOJOO_2350455	DonB	AB
EMOJOO_2354785	DonB	AB-BA
EMOJOO_2356120	DonB	AB
EMOJOO_2370370	DonB	All
EMOJOO_2370380	DonB	AB-BA
EMOJOO_2370405	DonB	AB-BA
EMOJOO_2371875	DonB	All
EMOJOO_2371980	DonB	AB
EMOJOO_2378165	DonB	AB-BA
EMOJOO_2379015	DonB	AB-ABAB
EMOJOO_2382750	DonB	AB
EMOJOO_2383055	DonB	AB
EMOJOO_2385695	DonB	AB-ABAB
EMOJOO_2393500	DonB	All
EMOJOO_2393510	DonB	All
EMOJOO_2395770	DonB	AB-ABAB
EMOJOO_2395800	DonB	AB
EMOJOO_2395825	DonB	AB
EMOJOO_2395830	DonB	All
EMOJOO_2397785	DonB	AB-BA
EMOJOO_2397790	DonB	All
EMOJOO_2400740	DonB	AB-BA
EMOJOO_2402515	DonB	AB
EMOJOO_2402550	DonB	AB
EMOJOO_2405580	DonB	AB
EMOJOO_2405610	DonB	All
EMOJOO_2405650	DonB	AB-BA
EMOJOO_2405655	DonB	AB
EMOJOO_2405665	DonB	AB
EMOJOO_2412090	DonB	AB
EMOJOO_2412105	DonB	AB
EMOJOO_2412125	DonB	AB
EMOJOO_2413815	DonB	AB
EMOJOO_2415080	DonB	AB-BA
EMOJOO_2415085	DonB	AB-BA
EMOJOO_2415155	DonB	All
EMOJOO_2419170	DonB	All
EMOJOO_2422790	DonB	AB
EMOJOO_2427470	DonB	AB-ABAB
EMOJOO_2427805	DonB	AB-ABAB
EMOJOO_2445040	DonB	AB
EMOJOO_2447590	DonB	AB
EMOJOO_2447595	DonB	AB
EMOJOO_2447605	DonB	AB
EMOJOO_2447630	DonB	AB
EMOJOO_2454900	DonB	AB-ABAB
EMOJOO_2454925	DonB	AB-BA
EMOJOO_2458400	DonB	All
EMOJOO_2460490	DonB	All
EMOJOO_2460970	DonB	AB-BA
EMOJOO_2461065	DonB	All
EMOJOO_2466230	DonB	AB
EMOJOO_2466975	DonB	All
EMOJOO_2468150	DonB	AB
EMOJOO_2474340	DonB	AB-ABAB
EMOJOO_2478185	DonB	AB-ABAB
EMOJOO_2478230	DonB	AB
EMOJOO_2478685	DonB	AB-BA
EMOJOO_2478690	DonB	AB
EMOJOO_2478705	DonB	AB
EMOJOO_2478710	DonB	AB
EMOJOO_2478760	DonB	AB
EMOJOO_2481870	DonB	All
EMOJOO_2483055	DonB	AB-BA
EMOJOO_2485760	DonB	AB
EMOJOO_2489725	DonB	AB
EMOJOO_2489750	DonB	AB-BA
EMOJOO_2489755	DonB	AB-BA
EMOJOO_2489760	DonB	All
EMOJOO_2490615	DonB	All
EMOJOO_2490970	DonB	AB-BA
EMOJOO_2491400	DonB	AB-BA
EMOJOO_2499980	DonB	AB
EMOJOO_2500180	DonB	All
EMOJOO_2502175	DonB	All
EMOJOO_2502180	DonB	All
EMOJOO_2505525	DonB	All
EMOJOO_2505530	DonB	AB-BA
EMOJOO_2505535	DonB	All
EMOJOO_2505540	DonB	AB-BA
EMOJOO_2505545	DonB	All
EMOJOO_2505550	DonB	All
EMOJOO_2509855	DonB	AB
EMOJOO_2514575	DonB	AB
EMOJOO_2515150	DonB	AB
EMOJOO_2516525	DonB	All
EMOJOO_2518600	DonB	All
EMOJOO_2518605	DonB	All
EMOJOO_2520245	DonB	AB
EMOJOO_2520340	DonB	All
EMOJOO_2520445	DonB	AB
EMOJOO_2520995	DonB	AB
EMOJOO_2521005	DonB	AB
EMOJOO_2521835	DonB	AB
EMOJOO_2521850	DonB	AB-BA
EMOJOO_2521870	DonB	AB
EMOJOO_2526800	DonB	AB-BA
EMOJOO_2527405	DonB	AB
EMOJOO_2528920	DonB	AB
EMOJOO_2529555	DonB	AB
EMOJOO_2529580	DonB	AB
EMOJOO_2532010	DonB	AB
EMOJOO_2538925	DonB	AB-ABAB
EMOJOO_2541935	DonB	AB
EMOJOO_2548165	DonB	All
EMOJOO_2548170	DonB	All
EMOJOO_2548175	DonB	All
EMOJOO_2555475	DonB	AB-ABAB
EMOJOO_2555480	DonB	AB
EMOJOO_2555485	DonB	AB
EMOJOO_2555490	DonB	AB
EMOJOO_2555495	DonB	AB
EMOJOO_2555500	DonB	AB-ABAB
EMOJOO_2555505	DonB	AB-ABAB
EMOJOO_2555510	DonB	AB
EMOJOO_2555515	DonB	AB-ABAB
EMOJOO_2555520	DonB	AB
EMOJOO_2555525	DonB	AB-ABAB
EMOJOO_2555530	DonB	AB-BA
EMOJOO_2556175	DonB	AB
EMOJOO_2556215	DonB	AB
EMOJOO_2556810	DonB	AB-ABAB
EMOJOO_2568570	DonB	AB-ABAB
EMOJOO_2568630	DonB	All
EMOJOO_2568635	DonB	AB-ABAB
EMOJOO_2578460	DonB	All
EMOJOO_2578465	DonB	All
EMOJOO_2581295	DonB	AB
EMOJOO_2590725	DonB	All
EMOJOO_2593090	DonB	All
EMOJOO_2594615	DonB	All
EMOJOO_2594635	DonB	AB-ABAB
EMOJOO_2594640	DonB	All
EMOJOO_2594865	DonB	AB
EMOJOO_2602300	DonB	AB-BA
EMOJOO_2602315	DonB	AB-ABAB
EMOJOO_2602325	DonB	AB
EMOJOO_2604570	DonB	AB-BA
EMOJOO_2604590	DonB	AB-ABAB
EMOJOO_2604610	DonB	AB-BA
EMOJOO_2604620	DonB	All
EMOJOO_2614265	DonB	AB-ABAB
EMOJOO_2623860	DonB	AB
EMOJOO_2624080	DonB	AB
EMOJOO_2624120	DonB	All
EMOJOO_2624125	DonB	All
EMOJOO_2624130	DonB	All
EMOJOO_2627300	DonB	All
EMOJOO_2627305	DonB	All
EMOJOO_2627310	DonB	AB-BA
EMOJOO_2627315	DonB	All
EMOJOO_2627320	DonB	All
EMOJOO_2627325	DonB	AB-BA
EMOJOO_2627330	DonB	All
EMOJOO_2627335	DonB	All
EMOJOO_2628480	DonB	AB
EMOJOO_2628485	DonB	AB
EMOJOO_2635925	DonB	AB-BA
EMOJOO_2639365	DonB	All
EMOJOO_2639950	DonB	AB-BA
EMOJOO_2642055	DonB	AB
EMOJOO_2642080	DonB	AB
EMOJOO_2642955	DonB	AB-BA
EMOJOO_2642970	DonB	AB
EMOJOO_2642995	DonB	All
EMOJOO_2643000	DonB	All
EMOJOO_2643015	DonB	AB
EMOJOO_2643020	DonB	AB-BA
EMOJOO_2643215	DonB	All
EMOJOO_2643305	DonB	AB-BA
EMOJOO_2643450	DonB	AB-BA
EMOJOO_2643760	DonB	AB-ABAB
EMOJOO_2643765	DonB	All
EMOJOO_2643800	DonB	AB
EMOJOO_2643805	DonB	AB
EMOJOO_2643810	DonB	All
EMOJOO_2643815	DonB	AB
EMOJOO_2643825	DonB	AB-BA
EMOJOO_2643835	DonB	AB
EMOJOO_2646095	DonB	All
EMOJOO_2649960	DonB	All
EMOJOO_2650205	DonB	All
EMOJOO_2650215	DonB	AB-BA
EMOJOO_2650220	DonB	All
EMOJOO_2650225	DonB	All
EMOJOO_2650230	DonB	All
EMOJOO_2650235	DonB	All
EMOJOO_2650590	DonB	AB
EMOJOO_2650595	DonB	AB
EMOJOO_2650605	DonB	AB
EMOJOO_2654690	DonB	AB
EMOJOO_2656005	DonB	AB-BA
EMOJOO_2656435	DonB	AB-ABAB
EMOJOO_2656460	DonB	All
EMOJOO_2656470	DonB	AB-BA
EMOJOO_2656480	DonB	AB-BA
EMOJOO_2656485	DonB	All
EMOJOO_2656490	DonB	AB-ABAB
EMOJOO_2660465	DonB	AB-BA
EMOJOO_2660530	DonB	AB
EMOJOO_2662205	DonB	AB-BA
EMOJOO_2662210	DonB	AB
EMOJOO_2662220	DonB	AB-ABAB
EMOJOO_2662790	DonB	All
EMOJOO_2665045	DonB	AB
EMOJOO_2665060	DonB	AB
EMOJOO_2665100	DonB	AB-BA
EMOJOO_2666515	DonB	AB-BA
EMOJOO_2666520	DonB	AB-BA
EMOJOO_2666530	DonB	AB-BA
EMOJOO_2666540	DonB	AB-BA
EMOJOO_2666545	DonB	AB
EMOJOO_2666565	DonB	AB-BA
EMOJOO_2672600	DonB	AB-BA
EMOJOO_2672605	DonB	All
EMOJOO_2673495	DonB	AB-BA
EMOJOO_2673500	DonB	All
EMOJOO_2680150	DonB	AB-ABAB
EMOJOO_2683550	DonB	AB-BA
EMOJOO_2685565	DonB	All
EMOJOO_2685570	DonB	AB-BA
EMOJOO_2685575	DonB	All
EMOJOO_2685585	DonB	AB-BA
EMOJOO_2685590	DonB	AB
EMOJOO_2686650	DonB	AB
EMOJOO_2696400	DonB	All
EMOJOO_2699650	DonB	AB
EMOJOO_2699850	DonB	AB-BA
EMOJOO_2701705	DonB	AB-ABAB
EMOJOO_2703650	DonB	AB
EMOJOO_2707360	DonB	AB
EMOJOO_2710665	DonB	AB
EMOJOO_2710670	DonB	AB
EMOJOO_2711725	DonB	AB
EMOJOO_2712030	DonB	AB
EMOJOO_2712220	DonB	AB
EMOJOO_2716345	DonB	AB-BA
EMOJOO_2716350	DonB	AB-BA
EMOJOO_2716355	DonB	All
EMOJOO_2716360	DonB	AB-BA
EMOJOO_2716365	DonB	All
EMOJOO_2716370	DonB	AB
EMOJOO_2716375	DonB	AB-BA
EMOJOO_2716380	DonB	AB-BA
EMOJOO_2720255	DonB	AB-BA
EMOJOO_2722185	DonB	AB
EMOJOO_2722190	DonB	AB
EMOJOO_2722210	DonB	AB
EMOJOO_2722215	DonB	AB-ABAB
EMOJOO_2722220	DonB	AB-ABAB
EMOJOO_2722225	DonB	AB
EMOJOO_2722775	DonB	All
EMOJOO_2722800	DonB	AB-BA
EMOJOO_2722805	DonB	All
EMOJOO_2722810	DonB	All
EMOJOO_2722815	DonB	AB-BA
EMOJOO_2723145	DonB	AB
EMOJOO_2723155	DonB	AB-BA
EMOJOO_2723160	DonB	All
EMOJOO_2727240	DonB	AB
EMOJOO_2727255	DonB	All
EMOJOO_2727265	DonB	AB
EMOJOO_2728565	DonB	AB
EMOJOO_2728585	DonB	All
EMOJOO_2735765	DonB	AB
EMOJOO_2735785	DonB	AB
EMOJOO_2736700	DonB	AB-ABAB
EMOJOO_2739065	DonB	AB-BA
EMOJOO_2742670	DonB	All
EMOJOO_2745385	DonB	AB-BA
EMOJOO_2745625	DonB	All
EMOJOO_2750435	DonB	AB
EMOJOO_2750465	DonB	AB-BA
EMOJOO_2750470	DonB	AB
EMOJOO_2757005	DonB	All
EMOJOO_2761300	DonB	AB
EMOJOO_2761335	DonB	AB
EMOJOO_2766905	DonB	AB
EMOJOO_2766910	DonB	AB
EMOJOO_2766915	DonB	AB-BA
EMOJOO_2766935	DonB	AB
EMOJOO_2766940	DonB	AB
EMOJOO_2766945	DonB	AB
EMOJOO_2768350	DonB	All
EMOJOO_2768355	DonB	AB-BA
EMOJOO_2770045	DonB	AB
EMOJOO_2770715	DonB	AB-BA
EMOJOO_2770720	DonB	AB-BA
EMOJOO_2770725	DonB	AB
EMOJOO_2770750	DonB	AB
EMOJOO_2771465	DonB	All
EMOJOO_2773685	DonB	AB-BA
EMOJOO_2774455	DonB	All
EMOJOO_2774460	DonB	AB
EMOJOO_2774465	DonB	All
EMOJOO_2774470	DonB	AB
EMOJOO_2774480	DonB	AB
EMOJOO_2774495	DonB	AB-ABAB
EMOJOO_2774505	DonB	AB-ABAB
EMOJOO_2774510	DonB	AB
EMOJOO_2778555	DonB	AB
EMOJOO_2784385	DonB	All
EMOJOO_2784390	DonB	All
EMOJOO_2784395	DonB	All
EMOJOO_2786815	DonB	All
EMOJOO_2790295	DonB	AB
EMOJOO_2798695	DonB	All
EMOJOO_2798715	DonB	All
EMOJOO_2800710	DonB	AB
EMOJOO_2800715	DonB	AB-ABAB
EMOJOO_2802880	DonB	AB
EMOJOO_2804760	DonB	All
EMOJOO_2804770	DonB	AB-BA
EMOJOO_2805010	DonB	All
EMOJOO_2810215	DonB	All
EMOJOO_2811065	DonB	AB-ABAB
EMOJOO_2811120	DonB	AB-BA
EMOJOO_2815355	DonB	AB-ABAB
EMOJOO_2821045	DonB	AB
EMOJOO_2821635	DonB	AB
EMOJOO_2821645	DonB	AB
EMOJOO_2821650	DonB	AB
EMOJOO_2823255	DonB	AB
EMOJOO_2823270	DonB	AB
EMOJOO_2823535	DonB	AB
EMOJOO_2827220	DonB	AB
EMOJOO_2830000	DonB	AB-BA
EMOJOO_2835020	DonB	AB
EMOJOO_2837855	DonB	All
EMOJOO_2838045	DonB	AB
EMOJOO_2838105	DonB	All
EMOJOO_2838550	DonB	AB
EMOJOO_2839320	DonB	AB
EMOJOO_2839700	DonB	AB
EMOJOO_2842645	DonB	AB-ABAB
EMOJOO_2847990	DonB	AB-BA
EMOJOO_2848635	DonB	AB-BA
EMOJOO_2849150	DonB	All
EMOJOO_2849160	DonB	AB
EMOJOO_2849170	DonB	AB-BA
EMOJOO_2849180	DonB	AB-BA
EMOJOO_2852100	DonB	AB-ABAB
EMOJOO_2853515	DonB	AB-BA
EMOJOO_2854775	DonB	All
EMOJOO_2862200	DonB	AB
EMOJOO_2862205	DonB	AB
EMOJOO_2862210	DonB	AB
EMOJOO_2862215	DonB	All
EMOJOO_2864715	DonB	All
EMOJOO_2865410	DonB	AB
EMOJOO_2865415	DonB	AB
EMOJOO_2865420	DonB	AB
EMOJOO_2865430	DonB	AB
EMOJOO_2865435	DonB	AB-BA
EMOJOO_2865445	DonB	AB
EMOJOO_2865450	DonB	AB
EMOJOO_2867445	DonB	AB-BA
EMOJOO_2867965	DonB	AB
EMOJOO_2867970	DonB	AB
EMOJOO_2867975	DonB	AB
EMOJOO_2867980	DonB	AB
EMOJOO_2867985	DonB	AB-BA
EMOJOO_2867990	DonB	AB-BA
EMOJOO_2874160	DonB	AB
EMOJOO_2874465	DonB	AB
EMOJOO_2876875	DonB	AB
EMOJOO_2879400	DonB	AB
EMOJOO_2880530	DonB	AB-ABAB
EMOJOO_2882885	DonB	All
EMOJOO_2886805	DonB	All
EMOJOO_2888560	DonB	AB
EMOJOO_2891325	DonB	AB
EMOJOO_2892040	DonB	AB
EMOJOO_2894155	DonB	AB-BA
EMOJOO_2894165	DonB	AB-BA
EMOJOO_2894175	DonB	AB
EMOJOO_2894200	DonB	AB-BA
EMOJOO_2897940	DonB	AB
EMOJOO_2899230	DonB	All
EMOJOO_2900575	DonB	All
EMOJOO_2903095	DonB	AB
EMOJOO_2903860	DonB	AB-BA
EMOJOO_2903870	DonB	AB
EMOJOO_2906085	DonB	All
EMOJOO_2907405	DonB	AB
EMOJOO_2907410	DonB	All
EMOJOO_2909550	DonB	All
EMOJOO_2918515	DonB	AB
EMOJOO_2921485	DonB	AB-ABAB
EMOJOO_2921490	DonB	All
EMOJOO_2921495	DonB	All
EMOJOO_2921505	DonB	All
EMOJOO_2927700	DonB	All
EMOJOO_2927725	DonB	AB-ABAB
EMOJOO_2927730	DonB	AB-ABAB
EMOJOO_2927765	DonB	AB
EMOJOO_2927790	DonB	All
EMOJOO_2928520	DonB	AB
EMOJOO_2928965	DonB	AB-ABAB
EMOJOO_2929800	DonB	AB
EMOJOO_2929825	DonB	AB-BA
EMOJOO_2932560	DonB	All
EMOJOO_2933830	DonB	All
EMOJOO_2933835	DonB	All
EMOJOO_2933850	DonB	AB
EMOJOO_2933855	DonB	All
EMOJOO_2933860	DonB	All
EMOJOO_2937875	DonB	AB-BA
EMOJOO_2940880	DonB	AB
EMOJOO_2941975	DonB	All
EMOJOO_2941990	DonB	AB
EMOJOO_2944775	DonB	AB
EMOJOO_2956505	DonB	AB
EMOJOO_2956885	DonB	AB
EMOJOO_2957670	DonB	All
EMOJOO_2960490	DonB	AB-BA
EMOJOO_2963450	DonB	AB
EMOJOO_2965865	DonB	AB
EMOJOO_2966815	DonB	AB
EMOJOO_2966870	DonB	All
EMOJOO_2966875	DonB	All
EMOJOO_2966890	DonB	All
EMOJOO_2967675	DonB	All
EMOJOO_2969560	DonB	All
EMOJOO_2971470	DonB	AB
EMOJOO_2974210	DonB	AB-BA
EMOJOO_2974215	DonB	All
EMOJOO_2974220	DonB	AB
EMOJOO_2974225	DonB	AB-BA
EMOJOO_2975030	DonB	AB-BA
EMOJOO_2975040	DonB	AB
EMOJOO_2975285	DonB	All
EMOJOO_2978930	DonB	All
EMOJOO_2979515	DonB	All
EMOJOO_2979520	DonB	All
EMOJOO_2979930	DonB	AB
EMOJOO_2979940	DonB	AB
EMOJOO_2979945	DonB	AB
EMOJOO_2982600	DonB	AB
EMOJOO_2982785	DonB	AB
EMOJOO_2983480	DonB	AB
EMOJOO_2983485	DonB	AB
EMOJOO_2983520	DonB	AB-BA
EMOJOO_2983525	DonB	All
EMOJOO_2983530	DonB	All
EMOJOO_2984130	DonB	AB
EMOJOO_2985005	DonB	AB
EMOJOO_2985640	DonB	All
EMOJOO_2991700	DonB	All
EMOJOO_2993900	DonB	AB
EMOJOO_2994440	DonB	AB-ABAB
EMOJOO_2995520	DonB	AB
EMOJOO_3006070	DonB	AB-ABAB
EMOJOO_3006940	DonB	AB-BA
EMOJOO_3009340	DonB	All
EMOJOO_3015475	DonB	AB
EMOJOO_3019290	DonB	AB-BA
EMOJOO_3022950	DonB	AB
EMOJOO_3022955	DonB	AB-ABAB
EMOJOO_3023880	DonB	AB-BA
EMOJOO_3023905	DonB	AB
EMOJOO_3024880	DonB	All
EMOJOO_3025800	DonB	AB-ABAB
EMOJOO_3026580	DonB	All
EMOJOO_3030855	DonB	All
EMOJOO_3030865	DonB	All
EMOJOO_3031680	DonB	All
EMOJOO_3031685	DonB	AB
EMOJOO_3031705	DonB	AB
EMOJOO_3031710	DonB	AB-ABAB
EMOJOO_3032895	DonB	All
EMOJOO_3032905	DonB	AB-BA
EMOJOO_3040065	DonB	All
EMOJOO_3040070	DonB	All
EMOJOO_3040775	DonB	All
EMOJOO_3041395	DonB	All
EMOJOO_3041400	DonB	All
EMOJOO_3044355	DonB	All
EMOJOO_3046330	DonB	AB
EMOJOO_3047735	DonB	All
EMOJOO_3048150	DonB	All
EMOJOO_3050355	DonB	All
EMOJOO_3052255	DonB	All
EMOJOO_3052395	DonB	AB
EMOJOO_3055110	DonB	AB-ABAB
EMOJOO_3055585	DonB	AB-ABAB
EMOJOO_3056540	DonB	AB-BA
EMOJOO_3056545	DonB	AB-BA
